  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 41.72000000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  366.9270       6.8350         572.8550      301.0000     1.286500    -0.4302494D+02     0.2381767D+02    -0.1342615D-01
  366.9790       6.8870         595.3490      321.0000     1.281020    -0.3591040D+02     0.3817669D+01    -0.1054493D-01
  367.0590       6.9670         629.9170      341.0000     1.271080    -0.2140675D+02    -0.3077322D+01    -0.5391747D-02
  367.1330       7.0410         662.0040      361.0000     1.261030    -0.4507888D+01    -0.5443815D+01    -0.4025759D-04
  367.2060       7.1140         693.5030      381.0000     1.250720     0.1537509D+02    -0.3485010D+01     0.5823199D-02
  367.2760       7.1840         724.1240      401.0000     1.240870     0.3647664D+02     0.1243461D+01     0.1182976D-01
  367.3420       7.2500         756.2650      421.0000     1.234800     0.5486587D+02     0.7324694D+01     0.1474000D-01
  367.4070       7.3150         786.6200      441.0000     1.227360     0.7547145D+02     0.1513450D+02     0.1947818D-01
  367.4390       7.3470         930.0860      461.0000     1.263020    -0.4263115D+02     0.9446991D+01    -0.1739894D-01
  367.4320       7.3400         925.3870      481.0000     1.264060    -0.4349048D+02    -0.1371405D+02    -0.1817736D-01
  367.4750       7.3830         951.8870      501.0000     1.258760    -0.3579584D+02    -0.1406219D+02    -0.1445770D-01
  367.5260       7.4340         983.4930      521.0000     1.252350    -0.2685003D+02    -0.1016229D+02    -0.9909726D-02
  367.5770       7.4850        1015.0740      541.0000     1.245990    -0.1819370D+02    -0.5864651D+01    -0.5549036D-02
  367.6250       7.5330        1045.2650      561.0000     1.240030    -0.1111724D+02    -0.2869676D+01    -0.1770671D-02
  367.6730       7.5810        1075.0880      581.0000     1.234280    -0.4580164D+01     0.1760314D-01     0.1309647D-02
  367.7200       7.6280        1104.3140      601.0000     1.228800     0.5920645D+00     0.2101380D+01     0.3487838D-02
  367.7670       7.6750        1132.9570      621.0000     1.223560     0.4816032D+01     0.3638561D+01     0.4506563D-02
  367.8120       7.7200        1161.5530      641.0000     1.218370     0.5923799D+01     0.3537769D+01     0.4548959D-02
  367.8570       7.7650        1189.2790      661.0000     1.213450     0.5840165D+01     0.2525168D+01     0.2979975D-02
  367.9010       7.8090        1216.5720      681.0000     1.208750     0.3249030D+01     0.1026028D-01    -0.2293947D-03
  367.9420       7.8500        1242.1180      700.0000     1.204500    -0.1650459D+01    -0.3833100D+01    -0.4991438D-02
  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 43.30000000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  --**.********-------**.********----**.********-------**.********-------**.********-------**.********----  ---**.********- -----**.********
  360.6950       0.3800           6.6040        1.0000     1.000000    -0.5297733D-03     0.3972136D+00     0.2480031D-05
  362.3850       2.0700          45.1710       21.0000     1.000000     0.5019824D-02    -0.3027949D+01    -0.3786508D-04
  363.3170       3.0020          71.5540       41.0000     1.000000    -0.5423885D-02     0.3600927D+01     0.1330176D-03
  364.0590       3.7440          95.1440       61.0000     1.000000    -0.1938768D-01     0.1967423D+01    -0.1893801D-03
  364.7590       4.4440         119.7920       81.0000     1.000000     0.5464709D-01    -0.1268172D+01     0.1290076D-03
  365.3110       4.9960         141.4720      101.0000     1.001960    -0.4914169D-01    -0.3928331D+01    -0.3726004D-04
  365.8050       5.4900         162.6140      121.0000     1.005710     0.1481611D-01    -0.4299505D+00     0.5985438D-02
  366.1350       5.8200         231.9350      141.0000     1.177760    -0.1901744D+02     0.2174206D+01    -0.1209282D-01
  366.3470       6.0320         272.7640      161.0000     1.210360     0.2944592D+02     0.6398536D+00    -0.7857985D-02
  366.5290       6.2140         308.5010      181.0000     1.213360     0.1991340D+02    -0.5438756D+00     0.1120968D-02
  366.6940       6.3790         341.2260      201.0000     1.207410    -0.1182714D+01    -0.7844762D+00     0.1106929D-01
  366.8460       6.5310         373.9190      221.0000     1.204410    -0.1710206D+02    -0.4302890D-01     0.1683237D-01
  366.9800       6.6650         412.6410      241.0000     1.217790    -0.2764775D+02     0.4622606D+00     0.7510953D-02
  367.1000       6.7850         453.9410      261.0000     1.234070    -0.2895075D+02     0.7407480D+00    -0.2891098D-02
  367.2080       6.8930         496.9130      281.0000     1.250330    -0.2234182D+02     0.6508389D+00    -0.1183753D-01
  367.3080       6.9930         537.6020      301.0000     1.258880    -0.5281615D+01     0.5762660D+00    -0.1207198D-01
  367.4010       7.0860         576.1260      321.0000     1.261620     0.1975973D+02     0.4648086D+00    -0.6113365D-02
  367.4870       7.1720         612.7770      341.0000     1.260420     0.4958427D+02     0.7963972D-01     0.3494110D-02
  367.5690       7.2540         648.0460      361.0000     1.257180     0.8357735D+02    -0.7289747D-01     0.1455269D-01
  367.6470       7.3320         681.7760      381.0000     1.251880     0.1198986D+03    -0.1125587D+00     0.2655590D-01
  367.7160       7.4010         928.3070      401.0000     1.306110    -0.6236158D+02    -0.1542947D+01    -0.2283646D-01
  367.7160       7.4010         928.7430      421.0000     1.306320    -0.6279758D+02     0.4064468D+02    -0.2304646D-01
  367.7160       7.4010         928.7430      441.0000     1.306620    -0.6279758D+02     0.1983430D+02    -0.2334646D-01
  367.7180       7.4030         930.0460      461.0000     1.306720    -0.6221670D+02     0.6446780D+00    -0.2332655D-01
  367.7630       7.4480         960.4750      481.0000     1.301440    -0.5009068D+02    -0.1123244D+01    -0.1571425D-01
  367.8150       7.5000         995.8990      501.0000     1.294700    -0.3625777D+02    -0.3065617D-02    -0.7288523D-02
  367.8650       7.5500        1029.5700      521.0000     1.288010    -0.2299230D+02     0.4405762D+00    -0.2158803D-03
  367.9130       7.5980        1061.9420      541.0000     1.281390    -0.1121660D+02     0.2700145D+00     0.5410215D-02
  367.9600       7.6450        1094.4860      561.0000     1.274680    -0.1909790D+01    -0.4860913D-01     0.9640634D-02
  368.0070       7.6920        1126.2900      581.0000     1.268060     0.6243694D+01    -0.3534777D-01     0.1207037D-01
  368.0530       7.7380        1157.3740      601.0000     1.261560     0.1189490D+02    -0.6006476D-01     0.1259094D-01
  368.0980       7.7830        1187.8230      621.0000     1.255290     0.1457364D+02    -0.8506622D-01     0.1099334D-01
  368.1420       7.8270        1217.9230      641.0000     1.249150     0.1364809D+02    -0.8029463D-01     0.7294672D-02
  368.1850       7.8700        1247.1580      661.0000     1.243230     0.9330013D+01    -0.2287934D-01     0.1338775D-02
  368.2270       7.9120        1275.8160      681.0000     1.237510     0.1070419D+01     0.1033029D+00    -0.6903379D-02
  368.2670       7.9520        1302.5920      700.0000     1.232260    -0.1037046D+02     0.8083384D+00    -0.1731085D-01
  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 43.40000000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  --**.********-------**.********----**.********-------**.********-------**.********-------**.********----  ---**.********- -----**.********
  360.6730       0.5340           6.6580        1.0000     1.000000     0.6193290D-03    -0.6365144D-02    -0.3330669D-15
  362.3920       2.2530          46.3500       21.0000     1.000000    -0.1020002D-01     0.7942124D-01     0.8881784D-15
  363.2900       3.1510          72.0650       41.0000     1.002180     0.3471167D-01    -0.1806482D+00    -0.4440892D-15
  364.0390       3.9000          96.0880       61.0000     1.007360    -0.4944964D-01     0.5901409D-01     0.8835994D-02
  364.7070       4.5680         119.6260       81.0000     1.013230     0.3239781D-01     0.2094442D+00    -0.3497613D-01
  365.3210       5.1820         143.8050      101.0000     1.023040    -0.8079144D-02    -0.2251942D+00     0.3714623D-01
  365.9490       5.8100         209.3960      121.0000     1.183230     0.2527841D+02     0.6432797D-01     0.1485034D-01
  366.2360       6.0970         262.7570      141.0000     1.280140    -0.4042971D+02     0.7199773D+01    -0.1571038D-01
  366.4930       6.3540         312.2560      161.0000     1.335000    -0.4018726D+02    -0.1256473D+02    -0.1488092D-01
  366.7270       6.5880         358.2220      181.0000     1.370800     0.4156944D+01    -0.1147450D+02    -0.5788015D-02
  366.9510       6.8120         402.5890      201.0000     1.395730     0.8067151D+02     0.5667202D+01     0.4952224D-02
  367.1520       7.0130         453.3680      221.0000     1.435350     0.1614025D+03     0.3155037D+02    -0.1026295D-01
  367.2840       7.1450         769.3360      241.0000     1.497800    -0.5924445D+02     0.4736435D+02    -0.6122139D-01
  367.2830       7.1440         768.6370      261.0000     1.500720    -0.5928856D+02     0.2707760D+02    -0.6421387D-01
  367.2820       7.1430         767.6180      281.0000     1.506410    -0.5901238D+02     0.6791087D+01    -0.6997658D-01
  367.2840       7.1450         769.2960      301.0000     1.511430    -0.5920445D+02    -0.1263565D+02    -0.7485139D-01
  367.3120       7.1730         787.6710      321.0000     1.516310    -0.5666058D+02    -0.2451597D+02    -0.7779536D-01
  367.3930       7.2540         840.3340      341.0000     1.516590    -0.4773309D+02    -0.2007552D+02    -0.7351308D-01
  367.4690       7.3300         890.4410      361.0000     1.511700    -0.3892896D+02    -0.1594350D+02    -0.6579609D-01
  367.5420       7.4030         938.0050      381.0000     1.503850    -0.2927361D+02    -0.1177013D+02    -0.5661165D-01
  367.6190       7.4800         988.5140      401.0000     1.491970    -0.1918033D+02    -0.5325437D+01    -0.4484718D-01
  367.6760       7.5370        1026.3480      421.0000     1.482060    -0.1225711D+02    -0.5191535D+01    -0.3606334D-01
  367.7380       7.5990        1067.1370      441.0000     1.470290    -0.4717650D+01    -0.2816848D+01    -0.2655335D-01
  367.7990       7.6600        1106.7870      461.0000     1.458320     0.2575011D+01    -0.3821970D+00    -0.1788665D-01
  367.8570       7.7180        1145.0170      481.0000     1.446610     0.8187299D+01     0.1277501D+01    -0.1033532D-01
  367.9130       7.7740        1182.2040      501.0000     1.435400     0.1238307D+02     0.2440159D+01    -0.4103439D-02
  367.9680       7.8290        1218.5500      521.0000     1.424740     0.1557011D+02     0.3412843D+01     0.7272287D-03
  368.0220       7.8830        1254.0320      541.0000     1.414630     0.1763394D+02     0.4136274D+01     0.4189735D-02
  368.0750       7.9360        1288.7480      561.0000     1.405080     0.1835488D+02     0.4555688D+01     0.6308539D-02
  368.1260       7.9870        1322.7790      581.0000     1.396070     0.1692261D+02     0.4234901D+01     0.7305024D-02
  368.1770       8.0380        1356.0220      601.0000     1.387640     0.1463025D+02     0.3900435D+01     0.6861623D-02
  368.2260       8.0870        1388.6170      621.0000     1.379710     0.1005469D+02     0.2741250D+01     0.5443926D-02
  368.2740       8.1350        1420.6240      641.0000     1.372260     0.3706498D+01     0.1108149D+01     0.2944477D-02
  368.3220       8.1830        1452.0830      661.0000     1.365260    -0.4019232D+01    -0.6514959D+00    -0.7999169D-03
  368.3690       8.2300        1483.0320      681.0000     1.358680    -0.1374633D+02    -0.2950764D+01    -0.5520629D-02
  368.4120       8.2730        1511.9740      700.0000     1.352800    -0.2514943D+02    -0.5926281D+01    -0.1066385D-01
  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 43.50000000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  --**.********-------**.********----**.********-------**.********-------**.********-------**.********----  ---**.********- -----**.********
  360.6950       0.7080           6.2480        1.0000     1.000000     0.2213705D-03     0.1712276D-01     0.8437695D-14
  362.4630       2.4760          45.0310       21.0000     1.000000    -0.3448261D-02    -0.3298095D+00    -0.6439294D-13
  363.4570       3.4700          74.2460       41.0000     1.000000     0.1318920D-01     0.1153290D+01     0.1409983D-12
  364.2180       4.2310         100.1270       61.0000     1.000000    -0.2104603D-01    -0.9605571D+00    -0.1197931D-12
  364.8830       4.8960         125.5900       81.0000     1.000220     0.1673557D-01    -0.6015407D+00     0.3530509D-13
  365.3440       5.3570         145.2330      101.0000     1.004880    -0.5651849D-02    -0.7073000D+00    -0.6377270D-02
  365.7290       5.7420         186.6100      121.0000     1.118580    -0.2377903D+02     0.1775898D+01     0.2581433D-01
  365.9910       6.0040         238.7140      141.0000     1.223540     0.6506782D+02     0.1175848D+01    -0.1291966D-01
  366.2100       6.2230         283.4010      161.0000     1.262190     0.5958263D+01     0.5162263D+00    -0.1720596D-01
