     PROFIL  PUNKT     X [m]     H [m]  LAMBDA [-]   V [m/s]
    42.0000     25   153.868   367.456   0.0000000     0.000
    42.0000     26   160.971   367.417   0.0000000     0.000
    42.0000     27   166.233   367.388   0.0000000     0.000
    42.0000     28   170.869   367.363   0.0000000     0.000
    42.0000     29   172.921   367.352   0.0000000     0.000
    42.0000     30   174.715   367.336   0.0000000     0.000
    42.0000     31   177.028   367.315   0.0840170     0.000
    42.0000     32   189.509   367.150   0.0840170     0.000
    42.0000     33   190.532   367.136   0.0840170     0.000
    42.0000     34   197.064   367.049   0.0840170     0.000
    42.0000     35   198.755   367.027   0.0840170     0.000
    42.0000     36   199.491   367.025   0.0840170     0.000
    42.0000     37   208.770   367.004   0.0840170     0.000
    42.0000     38   214.442   366.991   0.0840170     0.000
    42.0000     39   220.535   366.978   0.0840170     0.000
    42.0000     40   226.940   366.707   0.0840170     0.000
    42.0000     41   234.316   366.396   0.0840170     0.000
    42.0000     42   236.449   366.487   0.0840170     0.000
    42.0000     43   238.323   366.567   0.0840170     0.000
    42.0000     44   238.924   366.592   0.0844074     0.000
    42.0000     45   241.480   366.702   0.0844074     0.000
    42.0000     46   242.602   366.750   0.0844074     0.000
    42.0000     47   242.906   366.763   0.0844074     0.000
    42.0000     48   248.017   366.982   0.0815039     0.000
    42.0000     49   251.329   367.011   0.0815039     0.000
    42.0000     50   255.017   367.030   0.0815039     0.000
    42.0000     51   263.193   367.069   0.0815039     0.000
    42.0000     52   266.939   367.087   0.0815039     0.000
    42.0000     53   272.047   367.086   0.0815039     0.000
    42.0000     54   275.387   367.085   0.0815039     0.000
    42.0000     55   280.303   367.039   0.0815039     0.000
    42.0000     56   280.825   367.034   0.0815039     0.000
    42.0000     57   282.584   367.017   0.0815039     0.000
    42.0000     58   288.663   366.960   0.0815039     0.000
    42.0000     59   290.695   366.944   0.0815039     0.000
    42.0000     60   292.012   366.933   0.0815039     0.000
    42.0000     61   293.226   366.920   0.0815039     0.000
    42.0000     62   296.483   366.886   0.0815039     0.000
    42.0000     63   301.655   366.832   0.0815039     0.000
    42.0000     64   306.594   366.780   0.1099224     0.000
    42.0000     65   311.900   366.729   0.1099224     0.000
    42.0000     66   315.055   366.664   0.0676180     0.000
    42.0000     67   318.321   366.597   0.0676180     0.000
    42.0000     68   320.285   366.338   0.0676180     0.000
    42.0000     69   320.579   366.294   0.0676180     0.000
    42.0000     70   320.850   366.253   0.0676180     0.000
    42.0000     71   322.844   365.995   0.0676180     0.000
    42.0000     72   327.399   366.005   0.0676180     0.000
    42.0000     73   328.018   366.011   0.0676180     0.000
    42.0000     74   328.686   366.016   0.0676180     0.000
    42.0000     75   333.251   366.029   0.0676180     0.000
    42.0000     76   333.912   366.036   0.0676180     0.000
    42.0000     77   334.645   366.045   0.0676180     0.000
    42.0000     78   335.366   366.053   0.0676180     0.000
    42.0000     79   336.044   366.061   0.0676180     0.000
    42.0000     80   340.903   365.841   0.0676180     0.000
    42.0000     81   341.622   365.808   0.0676180     0.000
    42.0000     82   341.744   365.805   0.0676180     0.000
    42.0000     83   342.039   365.796   0.1099224     0.000
    42.0000     84   347.534   365.579   0.1099224     0.000
    42.0000     85   348.907   364.966   0.1099224     0.000
    42.0000     86   349.492   364.717   0.0000000     0.000
    42.0000     87   350.079   364.467   0.0000000     0.000
    42.0000     88   351.449   363.856   0.0783138     0.262
    42.0000     89   352.814   363.453   0.0897827     0.262
    42.0000     90   353.345   363.291   0.0897827     0.262
    42.0000     91   353.884   363.127   0.0897827     0.262
    42.0000     92   355.241   362.726   0.0897827     0.262
    42.0000     93   357.306   362.111   0.0569022     0.262
    42.0000     94   358.154   361.851   0.0569022     0.262
    42.0000     95   359.007   361.589   0.0569022     0.262
    42.0000     96   361.066   360.976   0.0569022     0.262
    42.0000     97   362.796   360.801   0.0569022     0.262
    42.0000     98   363.442   360.728   0.0569022     0.262
    42.0000     99   364.067   360.658   0.0569022     0.262
    42.0000    100   365.820   360.481   0.0569022     0.262
    42.0000    101   368.409   360.319   0.0569022     0.262
    42.0000    102   369.258   360.265   0.0569022     0.262
    42.0000    103   370.067   360.213   0.0569022     0.262
    42.0000    104   372.697   360.049   0.0569022     0.262
    42.0000    105   375.460   360.183   0.0569022     0.262
    42.0000    106   376.177   360.221   0.0569022     0.262
    42.0000    107   376.860   360.257   0.0569022     0.262
    42.0000    108   379.659   360.392   0.0569022     0.262
    42.0000    109   381.026   361.807   0.0569022     0.262
    42.0000    110   381.378   362.135   0.0569022     0.262
    42.0000    111   381.730   362.463   0.0569022     0.262
    42.0000    112   383.095   363.877   0.0000000     0.000
    42.0000    113   385.950   364.588   0.0000000     0.000
    42.0000    114   386.553   364.746   0.0000000     0.000
    42.0000    115   387.166   364.906   0.0000000     0.000
    42.0000    116   390.009   365.614   0.0000000     0.000
    42.0000    117   394.204   365.758   0.0000000     0.000
    42.0000    118   395.752   365.810   0.0000000     0.000
    42.0000    119   396.167   365.825   0.0000000     0.000
    42.0000    120   396.589   365.839   0.0000000     0.000
    42.0000    121   402.246   366.032   0.0000000     0.000
    42.0000    122   405.452   366.127   0.0000000     0.000
    42.0000    123   406.477   366.160   0.0000000     0.000
    42.0000    124   407.486   366.192   0.0000000     0.000
    42.0000    125   410.707   366.288   0.0000000     0.000
    42.0000    126   412.781   366.381   0.0000000     0.000
    42.0000    127   413.561   366.425   0.0000000     0.000
    42.0000    128   414.354   366.469   0.0000000     0.000
    42.0000    129   416.420   366.563   0.0000000     0.000
    42.0000    130   419.254   367.440   0.0000000     0.000
    42.0000    131   420.094   367.723   0.0000000     0.000
    42.0000    132   420.973   368.018   0.0000000     0.000
    42.0000    133   423.752   368.881   0.0000000     0.000
    42.0000    134   427.636   370.119   0.0000000     0.000
    42.0000    135   429.228   370.647   0.0000000     0.000
    42.0000    136   430.956   371.221   0.0000000     0.000
    42.0000    137   434.689   372.414   0.0000000     0.000
    42.0000    138   439.481   373.912   0.0000000     0.000
    42.0000    139   442.386   374.830   0.0000000     0.000
    42.0000    140   445.668   375.867   0.0000000     0.000
    42.0350      1     0.000   369.495   0.0000000     0.000
    42.0350      2     1.673   369.075   0.0000000     0.000
    42.0350      3     4.078   368.471   0.0000000     0.000
    42.0350      4     8.138   367.373   0.0000000     0.000
    42.0350      5    13.532   367.380   0.0000000     0.000
    42.0350      6    21.450   367.361   0.0000000     0.000
    42.0350      7    27.635   367.345   0.0000000     0.000
    42.0350      8    33.257   367.330   0.0000000     0.000
    42.0350      9    35.030   367.311   0.0000000     0.000
    42.0350     10    43.897   367.299   0.0000000     0.000
    42.0350     11    56.347   367.274   0.0000000     0.000
    42.0350     12    59.432   367.267   0.0000000     0.000
    42.0350     13    64.411   367.271   0.0000000     0.000
    42.0350     14    78.085   367.283   0.0000000     0.000
    42.0350     15    85.770   367.313   0.0000000     0.000
    42.0350     16    97.542   367.413   0.0000000     0.000
    42.0350     17    97.706   367.414   0.0000000     0.000
    42.0350     18   109.981   367.474   0.0000000     0.000
    42.0350     19   118.107   367.518   0.0000000     0.000
    42.0350     20   124.158   367.528   0.0000000     0.000
    42.0350     21   131.491   367.541   0.0000000     0.000
    42.0350     22   136.351   367.550   0.0000000     0.000
    42.0350     23   143.752   367.575   0.0000000     0.000
    42.0350     24   147.400   367.587   0.0000000     0.000
    42.0350     25   150.232   367.586   0.0000000     0.000
    42.0350     26   155.467   367.585   0.0000000     0.000
    42.0350     27   163.342   367.544   0.0000000     0.000
    42.0350     28   165.800   367.532   0.0000000     0.000
    42.0350     29   166.758   367.527   0.0000000     0.000
    42.0350     30   168.314   367.518   0.0000000     0.000
    42.0350     31   177.112   367.472   0.0840170     0.051
    42.0350     32   182.587   367.426   0.0840170     0.051
    42.0350     33   187.362   367.385   0.0840170     0.051
    42.0350     34   199.520   367.280   0.0840170     0.051
    42.0350     35   201.100   367.267   0.0840170     0.051
    42.0350     36   201.621   367.260   0.0840170     0.051
    42.0350     37   201.924   367.256   0.0840170     0.051
    42.0350     38   202.283   367.256   0.0840170     0.051
    42.0350     39   202.687   367.255   0.0840170     0.051
    42.0350     40   203.198   367.233   0.0840170     0.051
    42.0350     41   206.328   367.098   0.0840170     0.051
    42.0350     42   219.551   366.628   0.0840170     0.051
    42.0350     43   231.166   366.216   0.0840170     0.051
    42.0350     44   236.382   366.082   0.0844074     0.051
    42.0350     45   237.445   365.999   0.0844074     0.051
    42.0350     46   239.202   366.017   0.0844074     0.051
    42.0350     47   241.555   366.041   0.0844074     0.051
    42.0350     48   242.048   366.009   0.0815039     0.051
    42.0350     49   242.518   366.013   0.0815039     0.051
    42.0350     50   243.417   366.022   0.0815039     0.051
    42.0350     51   245.872   366.232   0.0815039     0.051
    42.0350     52   247.794   366.355   0.0815039     0.051
    42.0350     53   248.343   366.390   0.0815039     0.051
    42.0350     54   250.208   366.602   0.0815039     0.051
    42.0350     55   252.095   366.816   0.0815039     0.051
    42.0350     56   256.581   366.957   0.0815039     0.051
    42.0350     57   257.540   366.987   0.0815039     0.051
    42.0350     58   266.436   367.267   0.0815039     0.051
    42.0350     59   266.814   367.272   0.0815039     0.051
    42.0350     60   267.023   367.274   0.0815039     0.051
    42.0350     61   269.661   367.260   0.0815039     0.051
    42.0350     62   278.898   367.213   0.0815039     0.051
    42.0350     63   279.806   367.209   0.0815039     0.051
    42.0350     64   280.983   367.200   0.1099224     0.051
    42.0350     65   290.054   367.131   0.1099224     0.051
    42.0350     66   292.402   367.106   0.0676180     0.051
    42.0350     67   297.021   367.059   0.0676180     0.051
    42.0350     68   298.478   367.045   0.0676180     0.051
    42.0350     69   304.105   366.987   0.0676180     0.051
    42.0350     70   306.380   366.956   0.0676180     0.051
    42.0350     71   311.758   366.887   0.0676180     0.051
    42.0350     72   315.271   366.849   0.0676180     0.051
    42.0350     73   316.818   366.832   0.0676180     0.051
    42.0350     74   320.516   366.775   0.0676180     0.051
    42.0350     75   323.279   366.733   0.0676180     0.051
    42.0350     76   328.217   366.633   0.0676180     0.051
    42.0350     77   329.963   366.598   0.0676180     0.051
    42.0350     78   333.062   366.535   0.0676180     0.051
    42.0350     79   335.968   366.477   0.0676180     0.051
    42.0350     80   337.898   366.454   0.0676180     0.051
