       Stat Kenn   Abfluss     Sohle     h_WSP       hen      h_BV    Boe_li    Boe_re     v_m  tau_fl      Q_li      Q_fl      Q_re lamb_li lamb_fl lamb_re      f_li      f_fl      f_re     br_li     br_fl     br_re    WehrOK  BrueckOK  BrueckUK   BrueckB    RohrDN   AlphaIW   AlphaEW    I_Reib
         km    -     m^3/s       mNN       mNN       mNN       mNN       mNN       mNN     m/s   N/m^2     m^3/s     m^3/s     m^3/s       -       -       -       m^2       m^2         m         m         m         m       mNN       mNN       mNN         m         m         -         -         -
    44.4250    n   661.000   361.601   369.453   369.501   364.356   364.356   364.950   0.809    5.82   113.858   415.335   131.832  0.0864  0.0424  0.0634   198.648   396.019   222.663    54.379    56.231    78.012  -999.999  -999.999  -999.999  -999.999  -999.999   1.17852   1.45696   0.00010
    44.5000    n   661.000   361.792   368.412   368.448   364.652   364.652   365.554   0.767    4.94   124.577   273.317   263.106  0.0504  0.0435  0.0486   194.694   286.567   380.797    73.639    49.133   127.957  -999.999  -999.999  -999.999  -999.999  -999.999   1.06031   1.17929   0.00010
    44.6000    n   661.000   360.740   369.132   369.174   363.881   363.881   365.030   0.829    5.51   197.040   402.412    61.548  0.0534  0.0461  0.0435   303.672   411.771    82.149   105.154    61.171    25.666  -999.999  -999.999  -999.999  -999.999  -999.999   1.07427   1.19633   0.00010
    44.7000    n   661.000   359.728   369.204   369.252   363.780   363.780   364.733   0.843    6.28   233.887   366.476    60.638  0.0577  0.0434  0.0456   361.260   340.732    82.524   116.686    41.560    25.597  -999.999  -999.999  -999.999  -999.999  -999.999   1.11821   1.32554   0.00010
    44.8000    n   661.000   359.599   368.916   368.964   364.929   365.020   364.929   0.872    6.17   215.713   408.566    36.720  0.0487  0.0430  0.0450   323.954   381.359    52.883   117.429    50.382    18.542  -999.999  -999.999  -999.999  -999.999  -999.999   1.07952   1.22905   0.00010
    44.9000    n   661.000   359.986   369.005   369.053   363.962   363.962   364.515   0.794    6.11   207.587   409.567    43.849  0.0847  0.0443  0.0425   382.010   390.089    60.457   119.227    51.411    20.466  -999.999  -999.999  -999.999  -999.999  -999.999   1.18958   1.48969   0.00010
    45.0000    n   661.000   359.854   368.814   368.855   363.610   363.610   364.650   0.844    5.66   255.834   283.112   122.054  0.0464  0.0463  0.0438   341.215   286.281   155.620   101.681    38.480    44.648  -999.999  -999.999  -999.999  -999.999  -999.999   1.04571   1.13336   0.00010
    45.1000    n   661.000   360.251   368.759   368.802   364.006   364.006   364.899   0.879    5.68   176.592   345.943   138.465  0.0461  0.0452  0.0446   230.523   345.282   176.349    66.071    49.724    49.680  -999.999  -999.999  -999.999  -999.999  -999.999   1.03584   1.10292   0.00010
    45.2000    n   661.000   358.997   368.542   368.588   362.412   362.412   364.608   0.896    5.88   187.300   399.748    73.953  0.0467  0.0447  0.0460   247.355   389.579   100.712    71.396    53.211    31.153  -999.999  -999.999  -999.999  -999.999  -999.999   1.04349   1.12449   0.00010
    45.3000    n   661.000   358.516   368.245   368.293   363.175   363.175   365.045   0.894    6.08   228.721   413.773    18.506  0.0490  0.0424  0.0477   321.800   386.584    31.270   101.199    51.583    14.133  -999.999  -999.999  -999.999  -999.999  -999.999   1.06201   1.18029   0.00010
    45.4000    n   661.000   358.504   367.610   367.661   362.081   364.898   362.081   0.884    6.04   106.855   473.223    80.923  0.0656  0.0410  0.0459   201.677   435.821   110.572    85.736    59.511    34.457  -999.999  -999.999  -999.999  -999.999  -999.999   1.10327   1.28064   0.00010
    45.5000    n   661.000   356.958   366.384   366.445   363.750   364.964   363.750   0.941    6.49    22.734   570.534    67.732  0.0696  0.0386  0.0641    62.201   491.827   148.069    52.409    65.887    86.365  -999.999  -999.999  -999.999  -999.999  -999.999   1.13260   1.35374   0.00010
    45.6000    n   661.000   357.376   367.137   367.194   363.476   364.480   363.476   0.937    6.47    21.116   481.924   157.960  0.0502  0.0387  0.0524    38.749   416.801   249.905    20.064    53.874    93.169  -999.999  -999.999  -999.999  -999.999  -999.999   1.09480   1.26970   0.00010
    45.7000    n   661.000   358.597   366.856   366.910   363.488   363.488   363.553   0.954    5.86    20.142   528.717   112.141  0.0433  0.0391  0.0514    33.164   482.942   176.943    15.572    72.975    66.879  -999.999  -999.999  -999.999  -999.999  -999.999   1.06049   1.16539   0.00010
    45.8000    n   661.000   358.910   367.389   367.441   362.508   362.508   363.358   0.953    6.05   111.496   462.286    87.218  0.0422  0.0410  0.0479   141.773   425.600   126.286    41.596    59.133    42.845  -999.999  -999.999  -999.999  -999.999  -999.999   1.04886   1.13580   0.00010
    45.9000    n   661.000   359.301   366.983   367.032   362.010   362.010   363.252   0.947    5.37   263.810   361.112    36.078  0.0385  0.0433  0.0491   277.826   362.496    57.630    61.510    56.831    22.892  -999.999  -999.999  -999.999  -999.999  -999.999   1.02877   1.07589   0.00010
    46.0000    n   661.000   359.857   366.529   366.577   361.418   361.418   362.276   0.931    5.06   218.745   371.385    70.870  0.0363  0.0415  0.0458   229.854   376.095   104.410    52.823    63.290    38.353  -999.999  -999.999  -999.999  -999.999  -999.999   1.03406   1.09044   0.00010
    46.0160    n   661.000   359.723   366.230   366.278   361.314   361.314   362.384   0.914    4.91   208.468   393.429    59.103  0.0368  0.0384  0.0670   224.109   389.225   109.508    53.402    68.710    43.642  -999.999  -999.999  -999.999  -999.999  -999.999   1.04970   1.13232   0.00010
    46.1000    n   661.000   358.505   366.638   366.687   361.184   361.184   362.186   0.955    5.39   243.389   321.479    96.132  0.0357  0.0449  0.0440   242.807   327.804   121.812    51.097    48.824    34.076  -999.999  -999.999  -999.999  -999.999  -999.999   1.02568   1.06877   0.00010
    46.2000    n   661.000   358.194   365.992   366.043   362.059   362.059   362.080   0.953    5.66   222.681   371.308    67.012  0.0385  0.0410  0.0467   245.651   353.422    94.809    59.931    52.394    31.304  -999.999  -999.999  -999.999  -999.999  -999.999   1.03199   1.08802   0.00010
    46.3000    n   661.000   359.020   366.006   366.057   360.921   362.163   360.921   0.969    5.01   324.187   293.952    42.860  0.0358  0.0425  0.0423   321.467   302.523    58.099    68.113    49.835    18.777  -999.999  -999.999  -999.999  -999.999  -999.999   1.02237   1.05938   0.00010
    46.4000    n   661.000   359.094   366.048   366.099   361.385   362.240   361.385   0.964    5.01   308.670   309.346    42.984  0.0370  0.0412  0.0456   310.011   313.566    62.459    64.891    52.311    21.829  -999.999  -999.999  -999.999  -999.999  -999.999   1.02439   1.06470   0.00010
    46.5000    n   661.000   359.172   366.610   366.663   361.417   362.583   361.417   0.991    5.36   315.453   312.182    33.365  0.0363  0.0420  0.0381   311.203   308.954    47.034    63.912    46.649    18.295  -999.999  -999.999  -999.999  -999.999  -999.999   1.02764   1.07125   0.00010
    46.6000    n   661.000   359.309   366.987   367.040   362.296   363.097   362.296   0.986    5.50   223.720   352.613    84.667  0.0377  0.0394  0.0380   236.013   333.549   100.553    53.317    50.058    28.268  -999.999  -999.999  -999.999  -999.999  -999.999   1.03035   1.08035   0.00010
    46.7000    n   661.000   361.199   368.152   368.202   362.782   362.908   362.782   0.957    5.11   181.342   278.747   200.911  0.0397  0.0430  0.0371   200.004   285.982   204.889    46.688    44.046    43.889  -999.999  -999.999  -999.999  -999.999  -999.999   1.02310   1.06018   0.00010
    46.8000    n   661.000   362.984   369.074   369.122   363.328   363.652   363.328   0.950    4.91   192.583   335.954   132.463  0.0392  0.0418  0.0382   205.673   346.635   143.816    45.861    58.083    33.873  -999.999  -999.999  -999.999  -999.999  -999.999   1.01922   1.04948   0.00010
    46.9000    n   661.000   362.748   369.106   369.153   363.703   363.886   363.703   0.944    4.97   228.047   304.937   128.017  0.0402  0.0430  0.0373   246.382   316.890   137.162    55.197    51.717    32.055  -999.999  -999.999  -999.999  -999.999  -999.999   1.01893   1.04909   0.00010
    47.0000    n   661.000   362.535   368.977   369.025   363.410   363.936   363.410   0.939    4.98   161.280   311.138   188.582  0.0408  0.0423  0.0388   185.411   320.634   198.186    46.342    52.373    43.351  -999.999  -999.999  -999.999  -999.999  -999.999   1.02131   1.05614   0.00010
    47.1000    n   661.000   362.399   368.656   368.700   363.730   364.023   363.730   0.906    4.89   173.723   322.906   164.372  0.0433  0.0412  0.0413   208.553   331.248   189.789    53.689    56.638    47.297  -999.999  -999.999  -999.999  -999.999  -999.999   1.02216   1.05998   0.00010
    47.2000    n   661.000   362.532   368.653   368.696   363.336   364.211   363.336   0.891    4.85   145.614   321.511   193.875  0.0444  0.0421  0.0412   185.508   335.060   221.394    52.684    57.686    54.127  -999.999  -999.999  -999.999  -999.999  -999.999   1.02435   1.06588   0.00010
    47.3000    n   661.000   362.510   369.198   369.246   363.741   364.359   363.741   0.941    5.13   103.824   328.480   228.697  0.0433  0.0402  0.0401   133.660   325.324   243.747    39.525    51.536    52.953  -999.999  -999.999  -999.999  -999.999  -999.999   1.02727   1.07352   0.00010
    41.7200    n   681.000   362.033   370.386   370.435   364.363   365.007   364.363   0.846    5.70   166.635   333.023   181.349  0.1061  0.0404  0.0469   277.191   313.325   214.257    56.692    41.788    49.914  -999.999  -999.999  -999.999  -999.999  -999.999   1.13903   1.35383   0.00010
    41.7400    n   681.000   362.033   370.703   370.753   364.574   365.126   364.574   0.891    5.80   156.529   324.339   200.137  0.0841  0.0415  0.0463   228.132   306.780   229.157    45.226    39.465    50.637  -999.999  -999.999  -999.999  -999.999  -999.999   1.09574   1.24136   0.00010
    41.7450    n   681.000   362.033   370.591   370.638   365.191   365.191   365.296   0.823    5.73   185.964   313.891   181.149  0.0707  0.0429  0.0454   305.136   303.678   218.617    90.457    40.490    54.140  -999.999  -999.999  -999.999  -999.999  -999.999   1.15179   1.37678   0.00010
    41.8000    n   681.000   362.035   369.882   369.919   364.709   365.384   364.709   0.666    5.21   314.189   252.411   114.402  0.0825  0.0420  0.0493   604.820   253.503   163.678   212.798    37.209    52.597  -999.999  -999.999  -999.999  -999.999  -999.999   1.21758   1.60908   0.00010
    41.9000    n   681.000   361.044   369.236   369.267   364.463   364.463   364.732   0.655    5.19   339.498   240.430   101.073  0.0647  0.0460  0.0523   629.862   253.068   156.021   262.724    36.850    55.124  -999.999  -999.999  -999.999  -999.999  -999.999   1.13892   1.41707   0.00010
    42.0000    n   681.000   360.049   369.096   369.131   363.856   363.856   364.906   0.633    5.60   338.716   278.621    63.663  0.0697  0.0420  0.0532   705.803   269.604   101.205   344.599    35.717    37.260  -999.999  -999.999  -999.999  -999.999  -999.999   1.21800   1.71178   0.00010
    42.0350    n   681.000   359.952   368.652   368.694   362.451   362.451   365.193   0.645    5.87   277.757   355.726    47.521  0.0706  0.0401  0.0558   644.254   328.549    82.256   384.366    43.324    34.285  -999.999  -999.999  -999.999  -999.999  -999.999   1.29838   1.96081   0.00010
    42.1000    n   681.000   360.558   368.870   368.899   363.307   363.307   365.565   0.541    5.28   345.901   253.971    82.586  0.0950  0.0462  0.0518   864.525   265.586   128.180   449.269    39.039    45.897  -999.999  -999.999  -999.999  -999.999  -999.999   1.30217   1.96314   0.00010
    42.2000    n   681.000   360.444   368.542   368.570   363.506   363.506   365.656   0.462    5.33   275.934   297.789   108.175  0.1220  0.0458  0.0751   848.962   308.805   314.772   518.927    46.864   278.426  -999.999  -999.999  -999.999  -999.999  -999.999   1.45763   2.60661   0.00010
    42.3000    n   681.000   359.807   368.380   368.417   363.758   366.310   363.758   0.545    5.80   246.570   346.255    88.553  0.1092  0.0423  0.0435   763.515   330.355   155.125   527.526    46.960    85.414  -999.999  -999.999  -999.999  -999.999  -999.999   1.44438   2.46551   0.00010
    42.4000    n   681.000   361.276   368.651   368.677   363.241   366.743   363.241   0.488    4.79   299.086   235.004   147.154  0.1256  0.0460  0.0526   907.864   257.515   229.827   523.152    44.469    83.101  -999.999  -999.999  -999.999  -999.999  -999.999   1.34916   2.10640   0.00010
    42.5000    n   681.000   361.107   367.963   367.984   365.060   365.772   365.060   0.516    4.38   363.834   155.346   162.184  0.0629  0.0502  0.0767   797.099   185.922   336.593   478.447    35.097   148.242  -999.999  -999.999  -999.999  -999.999  -999.999   1.17979   1.51518   0.00010
    42.6000    n   681.000   361.526   368.060   368.079   363.966   363.966   365.648   0.550    3.81   250.994   142.242   287.766  0.0566  0.0551  0.0576   541.582   191.309   506.319   348.774    41.026   213.074  -999.999  -999.999  -999.999  -999.999  -999.999   1.08608   1.23141   0.00010
    42.7000    n   681.000   361.677   368.330   368.349   361.677   361.677   366.048   0.541    3.50   160.530   115.448   405.628  0.0931  0.0489  0.0569   414.176   152.616   692.150   232.679    32.973   277.527  -999.999  -999.999  -999.999  -999.999  -999.999   1.11187   1.30435   0.00010
    42.8000    n   681.000   361.260   368.247   368.270   361.260   361.260   366.298   0.610    3.71   147.672   153.248   380.080  0.0354  0.0501  0.0586   238.383   199.265   678.769   136.872    42.849   289.704  -999.999  -999.999  -999.999  -999.999  -999.999   1.06870   1.22094   0.00010
    42.8950    n   681.000   360.991   368.325   368.352   364.105   364.105   364.661   0.616    4.96    91.709   227.275   362.016  0.0975  0.0451  0.0587   212.203   242.341   650.920    90.835    39.155   280.742  -999.999  -999.999  -999.999  -999.999  -999.999   1.13861   1.42863   0.00010
    42.9000    n   681.000   360.987   368.206   368.236   363.857   363.857   365.149   0.622    5.12    87.474   269.452   324.074  0.1033  0.0437  0.0601   209.898   278.359   607.255    91.154    44.921   277.847  -999.999  -999.999  -999.999  -999.999  -999.999   1.16266   1.51084   0.00010
    43.0000    n   681.000   360.667   368.019   368.045   363.886   366.059   363.886   0.559    4.90   247.175   220.673   213.154  0.0802  0.0441  0.0622   557.804   234.043   426.115   277.602    39.121   214.121  -999.999  -999.999  -999.999  -999.999  -999.999   1.19153   1.60687   0.00010
    43.1000    n   681.000   360.163   367.900   367.927   362.722   365.927   362.722   0.572    4.85   264.228   270.066   146.709  0.0667  0.0450  0.0688   593.120   290.986   306.575   351.371    50.418   151.685  -999.999  -999.999  -999.999  -999.999  -999.999   1.18409   1.59244   0.00010
    43.2000    n   681.000   360.092   367.901   367.927   365.676   365.908   365.676   0.560    4.98   299.632   288.706    92.662  0.0672  0.0446  0.0713   712.865   305.411   198.296   470.818    53.521    99.610  -999.999  -999.999  -999.999  -999.999  -999.999   1.20875   1.67547   0.00010
